P_PrimaryAccount,P_DebitAccount
10102000938787,10110021422302
10110001042183,10042000656926
10032000525311,10110000447458
10031000525311,10041000656926
10110005635925,10110009058215
10032010525626,10041000662551
10031000537795,10111000096339
10110008283665,10111000057695
10031000525857,10022000853663
10032000525857,10041000657312
10032000526079,10042000657577
10110000866590,10111000096453
10031000526236,10111000096495
10041000948943,10100618441628
10100616091102,10110014517918
10031000526517,10041000657973
10110008269516,10111000096552
10110007753379,10042000658112
10032000885491,10111000096578
10042000996272,10031000808147
10100618949349,10112000096594
10042000988774,10042000658732
10102000939199,10111000096701
10110005161633,10042010658815
10031000526723,10041000661819
10100615019591,10041000659136
10032000526806,10100610310805
10031000526897,10110011304187
10101000939298,10041000659896
10102000939298,10041000659920
10032000527069,10110018048621
10031000527200,10110007633647
10031000527507,10111000096933
10051000347369,10042000660050
10110019988551,10042000661637
10032000528224,10041000661637
10032000554139,10041000695668
10100612091544,10100612864346
10031000528331,10110004440343
10031000707356,10112000100578
10100610923532,10112010097030
10100616409510,10111000097030
10032000529073,10042000660704
10031000529081,10041000660704
10031000532549,10041000660852
10031000529255,10042000660894
10032000605840,10110022227171
10110026984223,10100611590090
10110026984231,10111000097113
10032010529909,10112000097113
10102000939918,10041000661058
10032010184291,10041000661082
10031000530030,10041000661272
10032000530048,10041000661439
10100618809642,10110004701124
10031000530295,10110006594915
10110014189551,10041000661553
10101000940015,10110025042924
10110005685417,10110012863504
10031000026815,10041000661603
10031000530832,10112010148262
10032000530915,10041000661660
10031000530915,10041000661686
10031000531038,10111000097253
10032000531038,10111000097279
10031000531251,10112000097279
10032000531251,10342000353714
10102000940270,10110019165499
10111000001172,10042000662411
10031000531715,10111000097402
10031000531806,10041000669945
10032000531954,10041000662767
10032000532325,10042000662809
10031000532507,10041000956680
10032000532440,10111000097485
10031000532440,10031000331827
10101010940536,10041000663344
10032010532572,10041000663096
10031000532812,10110021170604
10100614350872,10051000311050
10031000553073,10052000311050
10100613489176,10041000663245
10032000532903,10042000663302
10101000455329,10041000663377
10100610585232,10112000097568
10032000533240,10041000663542
10031000533240,10042000663542
10031000556423,10041000663559
10100619549627,10110000755330
10110025585450,10100617438989
10110006506976,10042000664086
10031000533570,10111000097808
10032000597831,10041000664664
10110002431302,10100618670366
10100611897024,10041000664680
10100610060012,10041000664896
10031000580936,10041000664912
10042000305946,10110015982616
10031000534073,10111000097972
10031000534156,10110021733286
10031000534180,10222000177469
10032000534206,10100610620658
10031000534263,10042000666073
10031000534552,10100000053645
10100612526077,10041000666198
10031000534578,10110020062935
10032000551390,10041000666354
10031000534784,10042000666446
10102000941104,10110003979010
10110010040535,10041000666578
10031000535054,10042000666628
10110000859322,10041000684399
10032010535484,10041000666735
10110004974770,10041000666883
10100614357091,10100614663894
10031020535484,10100615202874
10031000535567,10100615689716
10031010544627,10110021845254
10102000941377,10041000667394
10101000941377,10111000098392
10110002816817,10032000051862
10110002816833,10110006471122
10100610362673,10041000947838
10032000536045,10100619283847
10031000536136,10110001461391
10031000536466,10042000667899
10100612437879,10041000668061
10031000536573,10110006462287
10110026982169,10110007734270
10110007049802,10042000668210
10032010536862,10041000668384
10032000536953,10100613914116
10031000536979,10100616070734
10100612890440,10041000668889
10031000537175,10100618439481
10032000560946,10042000669101
10032000537324,10100613318102
10031000537621,10111000098715
10042000348425,10112000098715
10031000537514,10042000831651
10031020537563,10042000669168
10032010537563,10042000669267
10032000537613,10041000669432
10032010537639,10100616823801
10031000537639,10110005623921
10100616363584,10031000839241
10110004924114,10041000669770
10100614790069,10042000669788
10031000537746,10110006434997
10032000537845,10041000627745
10110007238553,10110000897397
10032000537886,10041000669861
10100617436926,10110001739036
10041000776419,10041000669960
10032000538249,10112010098913
10110020276600,10041000670166
10031000545715,10041000670174
10110021195122,10042000670414
10032000884007,10111000098996
10100616142384,10042000670497
10031000884007,10041000670612
10031000538793,10031000589275
10032010555854,10112000099044
10110021463835,10042000670703
10031010555854,10110009723487
10031000539007,10341000109934
10031000539304,10042000670810
10101000942144,10041000670877
10102000942144,10100612787588
10032000539460,10041000671099
10110001951821,10110002464709
10031000539510,10041000756031
10032010539510,10042010671354
10031000539619,10111000099176
10032010641175,10042000874438
10032000641050,10110020177592
10110001061829,10041000671594
10100615045596,10100612800662
10110012411064,10110023296084
10031000540385,10110003320835
10031000540401,10041000380543
10052000305987,10041000671750
10032000540682,10110002871275
10031000540815,10042000671842
10032000540898,10100612585347
10031000540906,10100612585339
10041000513929,10041000672030
10032000310896,10111000099382
10041000348961,10100619190265
10031000541359,10110006339915
10031000734756,10042000673129
10102000942706,10110022621456
10100617995772,10041000673400
10100617854276,10042000673400
10100617854250,10110000665505
10181006157663,10042000673392
10181006157671,10111000099655
10032000541888,10041000673442
10031000541888,10110012914489
10110014193306,10100617632748
10032000541995,10041000673749
10031000542068,10110014316865
10110012610657,10042000673921
10110012610723,10111000113936
10100617514888,10100615125919
10110019378761,10110001356112
10032000542472,10041000674184
10110007975394,10110003219441
10031000542480,10041000674739
10110022092435,10042000674739
10110026671127,10110005818141
10032000542571,10042000674994
10031000542571,10042000675058
10110009035429,10100613782596
10052000008672,10111000100065
10032000542704,10112000100065
10021000583740,10110027703234
10032000542787,10111000100073
10032010543082,10110008110868
10031000543090,10110015643713
10032000543322,10041000675512
10031000867705,10042000675538
10110006300321,10041000675538
10031000543702,10041000681080
10032000543710,10110004213245
10031000568543,10042000675918
10181006277818,10100618010340
10031000543892,10041000675819
10032000543892,10042000675835
10110001501964,10110013032901
10031000543884,10041000676122
10031000544163,10041000676163
10110013629177,10042000676163
10031000566794,10110013632361
10032000544643,10111000100313
10031000544684,10100612929511
10100617503337,10110001659226
10101000943340,10042000676734
10031000544924,10041000676734
10031000545244,10100616317440
10032000545608,10042000676841
10110022241719,10042000676866
10100617705742,10051000078808
10031000545814,10041000676965
10031000545848,10041000677021
10101000943514,10100614528774
10032000545921,10042000677021
10031000545962,10110016128730
10031000546150,10042000677062
10110013012325,10110004053146
10031000982579,10042010677096
10032010982579,10101000667881
10031000546705,10042000677252
10032000970996,10100613971702
10110003787082,10041000677500
10031000546937,10110009933557
10031000547026,10041000677526
10032000547067,10112000100628
10100611842517,10041000678086
10100611842343,10100616330187
10031000547117,10042000678227
10031000547133,10041000678268
10031000547182,10110022994077
10110006237739,10041000678250
10100612635340,10100619687369
10032000695817,10110015714282
10032000547331,10042000678342
10031000547349,10041000678359
10110012606259,10042000678367
10042000344911,10041000678367
10032000547646,10110015388293
10031000547992,10110015388277
10031000577767,10042000678664
10032000548040,10100610225524
10110012955326,10041000678664
10031000548081,10042000678706
10032010548412,10041000679001
10031000548529,10100617899115
10031000548628,10041000719567
10100613732039,10041000679076
10032000584557,10042000679142
10031000548834,10041000679142
10032000548925,10112000151365
10031010548925,10111000151365
10031000548925,10042000679290
10031000549030,10042000783480
10032000549055,10041000783480
10100610419895,10110003367877
10100610419689,10041000679472
10100616299556,10041000679522
10031000549204,10110010533141
10110007370083,10111000100966
10032000549501,10110020677971
10031000549626,10041000679688
10110021351972,10041000679738
10031000549956,10042010685529
10031000550038,10041000685529
10032000550038,10110019668179
10031000550079,10041000680108
10031000550145,10100619130535
10031000550186,10100619130568
10102000944447,10112010101055
10100612986263,10100615924956
10032000550608,10100615924931
10110005248497,10100618029431
10032000550806,10042000680363
10032000550889,10041000680603
10031000550970,10042000680603
10031000551036,10111000101196
10110021550441,10111000101212
10032000551374,10110003148129
10100617264955,10110012383099
10031000551689,10042000680959
10031000551747,10110022560829
10031000561134,10041000681015
10032000561134,10042000681247
10032000551895,10042000681312
10031000551895,10041000681312
10031010552075,10041000681320
10032000552182,10042000681320
10031000552257,10042000681403
10031000552224,10111000101352
10032010589739,10100612855666
10031000552380,10100612855690
10031000552414,10041000790881
10051000439521,10110009643073
10052000439521,10042000790881
10110020206664,10110018899056
10100614633061,10111000101410
10042000986232,10041000681965
10110001689967,10042000681965
10102000944942,10042000681890
10031000553107,10042000682021
10100619588088,10110006258727
10110013020559,10112010101543
10110013020567,10042000671818
10031000553172,10110011026236
10100611455336,10041000682500
10031000553487,10042000684035
10032000567867,10042000682658
10110000808808,10112000101600
10031000554246,10041000682674
10031000554337,10110009448721
10102000945261,10100615824362
10110007617996,10100618991689
10100614362083,10100610098624
10031000555185,10100619353707
10032010555185,10042000835876
10031000555094,10041000629857
10031000555201,10041000683797
10032000555201,10041000683896
10031000555276,10110019719949
10051000399758,10042000651604
10110003000643,10111000101865
10031000555664,10100616839864
10031000555722,10110016137194
10032000555722,10041000684068
10251000057737,10042000684068
10110015542162,10041000684415
10031000951566,10110007740871
10032000951566,10041000697797
10110019708728,10041000684787
10032000555979,10052000018044
10041000687566,10110021543875
10100617259443,10041000685404
10031000556217,10100610512780
10032000556274,10110024742649
10031000556605,10051000342097
10110026561435,10110014085528
10110026561450,10041000685750
10110006917561,10110003158425
10032000556894,10042000685933
10032000557132,10110015515978
10032010557298,10042000686253
10031000557298,10041000686378
10031000581033,10022000741058
10031020557371,10041000708644
10032000585422,10031000500025
10032010557496,10110009692443
10032000557678,10041000687236
10031000557678,10042000687236
10031000745737,10041000687392
10100614943478,10041000687442
10031000558429,10042000687475
10031000570200,10041000687657
10100612853893,10042000687939
10341000057091,10100619423054
10342000057091,10041000686683
10100614794590,10042000688168
10100614777165,10100612358794
10031000558460,10100612358810
10032000558478,10110023886637
10032000558627,10110023886629
10110018787624,10111000102715
10101000946152,10100619275926
10102010515288,10111010102749
10101000515288,10112000102749
10110004724951,10110008203457
10100614334157,10041000688705
10110009041591,10110004783387
10032000559419,10042000688705
10102000093955,10042010688754
10100619211335,10110007412190
10031000964056,10110002486710
10031000559971,10110021107010
10032000560144,10110004756656
10031000560177,10110007564529
10110019690322,10100614402673
10100615454103,10110004756664
10100618351397,10041000689851
10032000560334,10041000689638
10031000560334,10100617196330
10110005065966,10111000102970
10031000560623,10111000102988
10100612456523,10112010102988
10031000560672,10100618120644
10031000560748,10110012329431
10031000560763,10110019488008
10110007375041,10111000103093
10031000561092,10110003180932
10100615411533,10110013903523
10110003025137,10041000691030
10021000554659,10110010083758
10041000697631,10111000103259
10031000561407,10112000103267
10031000561456,10110010024596
10110003843075,10110019146366
10031000561555,10110005380837
10100614280020,10041000691584
10031000561670,10042000691634
10031000561639,10052000342394
10031000561886,10112000103499
10032000561894,10111000103499
10031000561894,10041000698803
10031000561936,10112000103531
10100619425190,10110005063649
10042000729475,10110005063623
10110005488242,10042000692855
10031000562009,10041000692954
10110021464825,10042000693010
10032000562124,10041000693010
10031000562272,10041000693648
10110008421885,10110014804555
10110006987549,10110027164577
10110015777156,10111000103895
10031000562496,10041000694489
10032000562934,10041000694679
10031000563049,10111000103952
10110027339393,10042010694695
10100619344102,10111000103986
10110024218640,10041000694893
10110024639308,10041000695122
10110024218244,10042000695122
10100610800771,10110022140218
10031000834986,10110008017683
10100614480851,10041000695676
10100616192108,10041000695700
10032000605659,10042000695700
10031000605659,10041000695890
10031000563353,10042000695890
10110014014742,10042010696419
10052000262618,10041000696419
10051000262618,10100612476075
10110001698513,10110010758243
10110016704498,10052000310284
10110016704522,10042000957456
10110009446949,10041000697516
10031000563569,10041000697524
10110009570474,10110022637916
10032050563650,10111000104521
10031000564054,10042000965012
10031000564245,10100613434149
10110009521618,10041000697706
10031000564302,10041000697755
10032010564302,10041000697847
10110000333708,10100618929192
10032000564369,10042000697946
10032000564427,10041000697946
10031000564427,10041000697938
10031000633206,10112000104638
10111000084608,10110019268491
10032000656694,10042000698274
10100612788883,10041000698365
10110014595914,10100610799643
10111000093963,10100610799627
10110001724665,10100617100092
10110009751959,10041000700526
10031000565697,10110017675028
10110008371312,10100617100100
10031000565952,10042000699157
10031000566034,10041000699116
10110028093791,10041000699124
10100612499564,10042000699223
10031000566323,10042000699439
10110021957349,10041000699488
10100618569253,10041000699579
10041000679514,10041000699694
10032000566729,10110012663417
10031000566919,10110013909330
10110009768375,10042000700187
10100612492668,10111000105106
10032010566927,10110010335471
10031000566927,10041000700393
10031000566877,10100613755303
10110010488726,10100612591493
10031000567008,10041000700385
10031000567206,10111000105122
10032000567305,10041000700757
10041010657742,10110009522590
10100616758254,10110009522897
10100616758247,10110005282579
10110000719294,10110014876512
10031000567628,10110003690740
10110017468978,10041000701235
10031000567818,10041000701391
10110012689586,10042000701391
10100612488542,10041000701466
10031000568048,10111000105338
10032000568048,10042000701664
10031000568238,10100615395629
10032000568386,10012000124024
10031000568386,10111000105353
10032000568469,10110003353075
10031000568519,10100613851375
10031000568675,10100619462771
10031000569061,10042000726349
10031000569426,10110006229058
10031000570069,10041000702522
10110021006873,10111010105544
10032000570234,10042000702662
10102000433375,10041000702662
10100616993679,10042000702654
10031000570507,10041000702654
10032000570663,10110005519871
10100612983336,10110020743260
10031000570671,10112000105619
10031000570754,10042000736041
10032000571133,10042000709659
10100616032809,10041010709659
10031000578096,10110013400389
10041000698506,10110021999903
10031000571547,10112010105759
10032010571547,10100614826392
10031000571588,10042010703876
10032000571562,10111000105791
10110008130924,10112000105817
10112020138495,10111000105817
10100614551354,10110008022568
10032010571745,10041000833970
10100616767230,10041000704643
10031000571901,10100619730466
10032000572313,10041000704684
10032000572388,10042000704759
10031000572388,10041000704759
10032000572396,10111000105890
10110000425702,10110013807286
10032000572537,10042000705087
10110001714997,10110017279888
10100616691448,10110017280563
10100610712018,10041000705483
10041000296731,10041000705731
10041000907808,10110019358466
10100617648348,10042000705772
10110020370098,10100615279005
10110020370106,10110007096662
10032000573402,10110023041746
10110018346371,10110009897653
10100618861379,10042000706556
10110022682987,10110008365355
10031000573840,10042000706663
10110003395415,10041000706663
10102000264101,10041000706754
10031000574178,10101000147728
10100613922622,10110019363599
10041000772723,10041000707141
10032000795294,10110020801993
10032020795294,10110021628510
10110009142803,10042000707836
10032030795294,10110019296625
10031000574467,10041000708065
10110021802438,10041000830794
10110007401458,10042000708487
10031000574772,10100610967422
10031000574871,10041000708602
10031000574988,10110004066387
10032000575050,10041000708628
10031000575191,10110001491372
10032000575191,10110001491661
10110009736489,10042000708891
10032010575274,10042010708917
10112010139170,10041000708982
10110003518909,10100614343539
10031000575472,10100612797520
10110006591085,10110023316460
10031000575670,10042010709089
10031000599597,10041000709246
10031000575738,10110001865245
10041000715516,10111000106955
10032010575803,10100612467991
10032020575944,10042000710517
10032000577940,10041000710517
10100612399558,10041000710533
10031000576231,10110021135953
10110020942201,10041000710764
10031000576439,10042000710764
10032000576629,10100618599011
10031000576629,10041000711044
10031000576637,10110005244967
10110002041275,10112010107078
10110001919844,10110005460258
10031000577486,10042000711309
10110014366597,10112000056721
10110021071299,10111000056721
10100615964010,10042000711903
10031000577841,10112010107201
10032010578278,10111000107201
10051000119123,10041000711911
10031000731745,10100619165184
10031000578815,10022000849687
10032000579243,10021000849687
10110001946268,10112000107227
10041000500421,10041000712927
10100614582805,10111000107383
10100613945615,10100615153135
10032000579581,10041010713172
10031000580100,10052000317826
10111000093104,10042000713321
10100612136414,10041000713321
10032000580399,10041000713339
10032000580852,10042010713396
10110006192801,10041000735670
10110000486605,10110007398134
10032000581157,10111000107490
10100611073451,10100613765849
10110007292782,10111000107532
10100610062919,10111000107540
10100610869156,10111000107573
10031000581496,10041000714121
10032000581603,10100612328490
10110014725172,10042000714295
10022000548206,10041000714535
10031000581694,10041000714626
10031000581702,10031000834143
10032000581819,10041000715136
10031000581819,10111010107797
10031000581991,10100614036638
10031000581934,10111000127662
10032000581934,10111000107862
10032000581983,10111010107870
10110020150953,10041000715649
10032000582734,10110012929859
10052000312876,10110008161333
10110004223392,10110021908904
10032000583237,10042000715805
10110021901362,10110007900681
10031000765453,10112020107953
10100615480025,10111000107961
10032000583633,10041000716142
10031000583633,10110011192319
10032000583666,10042010716183
10031000583682,10041000716282
10110013111218,10111000108142
10042000833178,10110004227302
10100610689232,10110007110471
10100610689257,10100614875944
10031000584318,10041000717454
10110021720267,10041000717660
10032000584482,10100616463475
10032000584730,10042000731372
10110010619486,10041000717785
10110010619312,10042000717793
10032000584813,10041000717793
10110019747270,10022000761676
10110007085491,10052000359612
10110006175673,10042000718189
10100618106833,10041000718288
10100618940769,10111000108373
10100614818753,10112000108373
10031000585125,10041000718403
10110001010669,10022000846444
10110014102240,10041000718619
10031000721969,10041000718692
10031000585331,10110007744121
10032000585331,10100613657459
10031000585349,10041000719153
10032000585752,10042000719500
10031000585752,10141000567776
10110003648383,10111000108621
10100613113057,10110010602839
10032010585844,10110010602813
10110006906762,10041000720201
10041000868810,10100610675744
10031000585927,10100615306154
10032000585927,10041000720425
10031000585943,10110021178094
10110025184510,10041000720581
10031000602334,10111000108829
10032000586255,10041000711242
10110002310878,10110022355477
10031000586297,10042000721332
10031000586404,10041000721332
10032000586578,10042000721480
10031000586693,10110005652805
10110023250867,10042020721704
10032000586735,10110002201093
10110005888342,10041000721894
10031000586941,10041000721977
10032000587105,10041000722058
10032000587063,10042000726570
10110000805861,10110007391428
10110010004481,10042000722413
10031000587196,10110000882639
10031010030544,10110013269461
10110017972144,10041000722546
10031000587824,10100612100717
10021000313189,10110013278348
10031000588277,10041000722629
10032000588541,10111000109173
10031000588541,10041000722660
10031000588608,10110002860427
10032050588939,10041000690735
10032000588939,10110007514979
10032040588939,10100617522840
10032030588939,10111010109280
10100615300942,10110019828062
10032000589150,10111000109371
10031000589150,10042000723957
10031000589317,10100611016765
10032010589325,10042000724716
10032000589424,10041000724716
10031000589572,10111000109579
10031000589689,10100611899152
10100617086390,10100612921252
10031000589770,10042000725358
10032000589788,10041000725358
10031000589788,10041000725432
10011000422436,10111000109710
10031000600254,10041000725887
10100618042764,10111000109736
10032000590448,10100611245133
10110027796774,10041000726166
10112000142885,10052000097527
10031000858464,10041000726489
10031000590943,10052000403832
10021000277616,10110014320065
10032000591065,10110000105346
10031000591362,10100618810954
10100618589483,10041000726869
10032000591396,10042000726935
10032010591487,10110021548171
10031000591867,10041000726968
10032000591958,10100612091429
10031000591958,10111000109934
10032000591974,10042000727032
10031000592030,10041000727156
10032000602433,10110003751401
10110002996486,10042000727354
10110010411843,10041000727370
10111000143305,10042000727370
10110006452478,10110017340953
10031000592345,10041000727420
10031000592436,10110001381532
10031000592444,10110022697910
10032000592444,10112000110023
10031000592675,10042000727578
10031000592691,10031000283366
10032000592691,10041000727628
10051000009407,10042000727628
10112000143420,10111000110064
10110008299869,10051000294462
10032000593020,10112000110072
10032000593095,10042000773416
10032010593228,10041000727768
10110002054906,10042000727834
10100615291331,10041000727834
10031000593319,10112000110130
10032000593319,10041000728139
10031000593301,10042000728139
10110010547398,10112000110189
10031000593426,10100618247553
10100610658658,10111000110213
10031000593616,10041000728618
10032000593657,10041000729236
10100610679340,10041000729467
10032000593699,10042000729772
10110007140239,10041000729772
10032000593749,10110009643594
10031000593822,10041000729988
10031000593848,10111000110510
10031000593897,10111000110551
10110004968913,10110004378527
10031000593996,10111000110585
10100611760297,10041000730853
10032000594135,10042000731059
10031000594135,10041000736975
10031000594564,10041000731166
10032000594564,10041000731232
10031000747881,10041000731497
10031000594770,10041000731885
10100614913109,10111000110833
10100616169460,10111000110866
10100616169486,10112010081513
10110012607885,10041000732214
10031000594861,10042000732214
10110009482746,10111000110973
10032000594911,10112010110973
10031000594911,10111000125047
10100618788184,10100613025236
10100617001035,10110013520517
10031000595041,10110013520558
10110001561133,10041010732917
10031000605782,10110012615995
10032000595397,10041000733436
10032000600296,10042000733410
10031010600296,10041000847467
10112000143909,10042000733683
10111000143909,10042000733782
10100614358347,10041000733832
10032000595793,10110009695206
10110003463296,10042000733931
10110021729623,10041000733931
10100614851507,10041000734038
10031000596163,10041000742148
10032000596163,10041000734194
10042000373605,10022000985705
10100611679281,10041010734319
10110022093649,10041000734343
10031000596718,10110009707241
10051000023317,10100610416560
10110017896780,10112000111351
10031000596833,10111000111351
10031000597310,10111000111401
10031000597344,10041000735456
10032000597641,10041000735860
10031000597914,10042000735886
10032000602755,10110002809705
10031000598037,10042000735951
10032000598037,10111000111575
10112010144303,10110021110618
10032000598128,10110021110600
10031000598490,10100618715393
10032010598722,10100616407662
10110003586757,10110010436121
10110016097802,10110002379998
10110018194201,10111000111724
10031000599266,10112000111757
10100615956537,10111000111765
10110008545907,10112000111765
10110008545931,10041000737254
10110007042146,10041000737411
10031000599407,10141000567917
10031000599498,10111000111831
10031000599514,10112010111831
10110017865900,10110008122509
10031000600122,10110015039086
10100611359975,10042000738419
10031000600205,10100616237978
10032010600288,10042010738773
10111000144634,10042010738849
10100610661934,10041000738849
10042000969832,10041000738872
10031000600809,10110006731384
10031000600833,10042000738997
10110003388402,10041000739011
10110003651098,10110010262253
10032000601039,10041000887117
10032000601351,10110007190291
10042000017970,10041000739185
10110021150598,10100610873331
10110007237167,10110011888676
10110016227813,10110006310809
10031000601385,10042010739300
10031000601559,10100616636104
10110019843749,10042000739722
10110011454032,10042000739763
10032010601575,10110008289068
10100610200030,10112000112383
10112000144741,10042000740282
10110004915856,10042000740290
10242000247460,10041000745463
10031000601716,10041010740688
10031000695353,10042000740696
10031000602383,10112000112490
10031000602441,10042000740852
10031000602474,10100611796796
10110015829346,10110002550333
10110002529063,10112000112573
10031000602649,10100611181155
10100611119486,10041000741637
10032020603084,10041000820258
10112010145094,10041000741926
10111000145094,10110019978834
10110004298048,10042000741918
10110001752146,10111000112706
10031000603308,10100613024395
10052000232694,10100613024361
10031000603852,10041000750158
10100614982773,10110009091240
10031000604157,10111000112813
10031000604595,10041000742478
10110021256353,10042000742916
10032000604439,10041000743047
10042000708040,10041000743138
10031000604629,10110008506594
10031000604728,10110019145848
10031000610808,10100611712413
10251000378265,10110001555614
10100611389311,10041000744169
10031000605139,10111000113142
10031000605196,10041000744326
10032000605667,10041000744391
10100613479896,10042000744391
10031000843391,10111000113191
10110018698284,10041000744599
10100610703447,10041000744631
10100618507808,10100618755050
10041000277848,10041000744672
10110006134209,10110004356614
10031000930446,10041000744813
10032000606129,10110003259934
10110007760960,10100614320917
10110010662809,10042000744896
10032010606384,10041000744920
10031000606541,10110018204752
10041000819037,10051000292326
10031000606657,10110006049407
10110010773838,10041000745109
10032000607390,10100610231464
10031000607481,10041000745166
10031000607663,10042000745166
10100613107489,10232000066423
10031000607846,10111010099317
10031000607879,10041000745307
10032000608166,10042000745307
10100614005518,10111000113381
10031000608224,10110020080010
10032000608281,10042000745612
10052000424028,10100615078167
10031000608828,10100617695349
10031000609164,10110027646359
10031000608976,10111000113415
10031000609115,10042000746024
10032000609115,10041000746024
10100617876329,10100613576709
10031000609438,10111000113548
10031000609495,10041000747550
10032000609602,10110001038439
10031000609693,10021000350314
10031000609727,10110013518321
10031000609735,10041000748236
10032000609990,10042000748269
10031000609990,10100618077992
10032000609982,10042000748301
10100610423053,10100618400327
10100615294236,10042000748442
10032010610147,10041000748442
10031000715482,10042000748707
10031000610394,10041000748798
10110016022388,10112000113969
10110007718562,10100614833463
10110004216933,10042000748962
10031000610626,10042000749218
10100611294131,10042010749317
10031000610774,10100611631084
10100615602925,10110019765157
10031000610907,10110001873504
10032000610964,10041000750695
10110003050986,10042000750752
10031000610998,10100617712557
10100619070335,10110010897777
10032000611160,10110017382930
10031000611251,10041000751099
10032000611277,10110002286300
10031000611293,10100614328555
10100613651601,10111000114512
10032000611483,10041000751917
10110006615306,10100617100811
10032000611715,10042000751966
10032000611723,10041000751966
10100616764112,10110002451854
10110011591874,10041000751990
10032000612176,10042010752253
10110020209650,10041000752253
10031000612234,10100613183100
10032000612291,10041000752519
10032000612606,10042000752519
10031000612606,10112010114751
10032000612721,10110001392513
10031000612721,10042010752709
10110011197417,10111000114785
10031000612879,10042000753194
10031000612895,10041000753442
10110002336584,10041000753848
10110002052223,10110014056750
10032010613596,10110004186649
10031000613984,10111000115048
10032000614024,10100610613794
10032000614149,10110015999933
10110001310630,10111000115089
10031000614362,10041000754473
10031000614412,10110019926817
10032030614487,10041000755140
10110006455786,10110021161157
10100613644911,10041000755454
10100616944573,10041000755470
10031000614974,10042000755991
10031000615062,10110008642605
10142000544023,10111000115428
10100616116487,10100614690954
10100619167891,10042000827840
10041000623249,10041000827840
10031000615526,10111000115451
10031000615591,10042010756536
10110011252626,10042000756767
10032000616029,10111000115535
10031000616110,10110005401435
10110017352859,10110005401492
10031000616268,10100617002991
10110022754844,10111000115626
10032010616516,10042000757575
10031000616540,10110027094725
10100618380453,10111000115717
10100613031796,10041000757914
10032000616581,10041000757963
10031000616698,10112000115741
10110002637502,10111000115741
10110017205560,10042000758086
10110017205578,10041000758086
10110005779640,10041000758136
10110002821890,10041000758409
10032000616961,10041000758516
10031000617068,10111000115857
10031000617167,10111000115873
10100614362703,10041000801852
10031000617209,10041000758870
10031000617480,10100619161860
10032000617795,10041000758888
10031000618058,10041000758953
10032000618058,10042000758987
10110012812253,10041000759332
10100612429991,10041000759274
10110001802883,10041000759555
10110022854297,10051000056432
10031000618751,10042000760132
10032000655274,10051000132001
10031000619015,10112000128264
10051000291476,10110004868899
10031000619239,10111000116137
10052000291476,10042000760124
10100614383691,10041000760462
10100614337358,10110002893527
10031000750968,10041000760694
10032000750968,10100618072829
10101000745638,10041000760728
10100618373391,10110000350017
10110010247700,10042000760835
10100614379590,10110009603770
10031000703918,10110001270883
10031000620013,10111000116285
10032000620096,10111000116293
10032000620104,10042000761247
10100613714219,10041000761247
10100613714284,10042000761254
10100617980972,10041000761452
10100613714326,10042000761452
10110005859855,10041000761536
10100613048444,10110007043847
10100613048378,10051000397166
10110021625748,10111000116483
10110021625771,10110024109245
10032000620518,10041000761981
10031000620641,10042000762096
10100610574236,10042000783183
10110019424813,10041000762674
10110026125165,10041000762807
10110001798834,10041000776740
10100616171706,10042000762963
10031000620872,10111000116673
10032000620872,10112010116673
10031000621003,10041000763177
10032010621284,10042000763219
10110005918933,10041000763250
10100610537704,10042000763250
10100613710738,10110021818236
10031000622118,10112000116749
10032010622159,10111000116749
10031000622233,10110003622016
10032000622514,10042000783019
10032000622530,10041000783019
10042000087817,10042000771881
10031000622993,10041000771881
10051000294595,10110005653704
10052000294595,10112000116848
10110020885467,10041000018275
10032010623082,10042000018275
10100613613296,10041000764027
10100618373979,10041000764175
10031000623470,10110013243524
10110005745435,10110003983426
10032000623413,10110019904202
10032000623447,10110019904210
10031000623538,10041000764795
10110006906895,10042000764936
10031000623587,10041000764936
10100610404715,10100610299081
10031000623710,10041000765040
10031000623736,10042000765040
10110004486205,10041000765164
10031000623942,10041000852459
10032010755496,10110003316254
10031000652347,10041000765370
10110000403451,10041000765537
10032000625103,10100617080773
10110009261751,10041000771824
10100610423442,10111010128397
10032000625186,10110001296458
10110003599024,10042000765875
10032000625210,10110007950066
10031000625335,10110006113575
10031000625285,10110009995945
10031000625343,10110002729853
10100618598070,10041000788166
10032000695106,10110000348706
10031000695106,10111000117440
10032000625582,10041000767053
10032000625772,10110003850997
10031000625772,10041000767129
10041000990036,10042000767129
10031000625830,10100610282905
10032000643346,10051000013060
10100615181318,10110019385972
10100618128738,10042010767814
10110020126748,10110021477652
10031000626192,10041000768168
10100619690785,10042000768226
10031000626622,10111000117754
10100615131487,10112070117754
10100616014419,10112000132217
10032000626879,10100617881873
10032010675876,10110000333443
10032000626929,10112000117788
10100613846391,10100611763218
10100616802722,10100610133579
10031000698555,10110003179074
10031000627455,10041000769810
10100616161491,10100610110205
10100610559732,10110009140104
10032000628156,10041000768994
10100614822029,10041000769471
10110015426515,10110000333088
10052000254367,10110001636422
10031000629360,10042000769802
10110001977396,10041000821520
10110004630315,10041000770123
10031010629667,10110000178053
10031000629667,10110002002723
10041000258715,10112000118075
10042000258715,10041000770602
10100616313399,10112000118117
10031000629725,10100617082498
10032000629725,10110017515380
10031000629816,10110017515349
10032000629816,10042010770826
10031000925404,10110004611976
10110010293621,10110021833060
